Date,Open,High,Low,Close,Volume,Adj Close
2008-02-07,122.50,125.00,122.00,123.00,4000,85.26
2008-02-06,120.00,122.50,120.00,122.50,1500,84.92
2008-02-05,121.00,121.00,121.00,121.00,000,83.88
2008-02-04,121.00,121.10,121.00,121.00,800,83.88
2008-02-01,121.00,121.00,121.00,121.00,200,83.88
2008-01-31,119.00,122.00,119.00,122.00,1700,84.57
2008-01-30,121.00,121.00,121.00,121.00,900,83.88
2008-01-29,122.00,122.00,120.00,122.00,400,84.57
2008-01-28,124.00,124.00,122.00,122.00,900,84.57
2008-01-25,124.25,124.50,123.00,124.50,200,86.30
2008-01-24,123.00,124.00,122.90,123.00,5100,85.26
2008-01-23,122.00,122.00,120.00,120.00,1000,83.18
2008-01-22,120.00,122.50,120.00,122.50,900,84.92
2008-01-21,120.00,120.00,118.00,118.00,800,81.80
2008-01-18,122.00,123.00,121.80,123.00,400,85.26
2008-01-17,124.00,124.50,121.00,121.00,800,83.88
2008-01-16,126.00,126.00,124.00,124.00,1600,85.96
2008-01-15,133.00,133.00,130.50,130.50,500,90.46
2008-01-14,136.00,136.00,132.50,133.00,1600,92.20
2008-01-11,134.00,135.00,134.00,135.00,900,93.58
2008-01-10,135.50,136.00,135.00,135.00,300,93.58
2008-01-09,139.00,139.00,135.00,135.00,2200,93.58
2008-01-08,137.00,140.00,137.00,140.00,2900,97.05
2008-01-07,138.50,139.00,135.00,137.00,3200,94.97
2008-01-04,136.00,138.00,135.50,138.00,2500,95.66
2008-01-03,139.00,139.50,135.00,137.00,5700,94.97
2008-01-02,134.00,139.00,134.00,139.00,4400,96.36
2008-01-01,130.00,130.00,130.00,130.00,000,90.12
2007-12-31,130.00,130.00,130.00,130.00,000,90.12
2007-12-28,135.80,135.80,130.00,130.00,10200,90.12
2007-12-27,130.00,136.00,130.00,136.00,5000,94.28
2007-12-26,125.00,125.00,125.00,125.00,000,86.65
2007-12-25,125.00,125.00,125.00,125.00,000,86.65
2007-12-24,125.00,125.00,125.00,125.00,000,86.65
2007-12-21,125.00,125.00,125.00,125.00,000,86.65
2007-12-20,118.00,120.00,118.00,120.00,1000,83.18
2007-12-19,118.00,118.00,118.00,118.00,400,81.80
2007-12-18,116.00,118.00,116.00,118.00,600,81.80
2007-12-17,118.00,119.00,117.00,119.00,600,82.49
2007-12-14,119.00,119.00,118.00,118.00,300,81.80
2007-12-13,120.00,120.00,120.00,120.00,100,83.18
2007-12-12,119.00,120.00,119.00,120.00,200,83.18
2007-12-11,120.00,120.00,118.00,118.50,600,82.14
2007-12-10,118.00,118.00,117.00,117.50,1300,81.45
2007-12-07,120.50,121.00,120.00,120.00,900,83.18
2007-12-06,120.00,120.00,120.00,120.00,100,83.18
2007-12-05,118.00,119.00,117.80,119.00,300,82.49
2007-12-04,120.00,120.00,118.00,119.00,500,82.49
2007-12-03,120.00,120.00,118.00,119.00,2400,82.49
2007-11-30,121.00,121.00,119.50,120.00,1300,83.18
2007-11-29,120.00,120.00,118.50,120.00,2000,83.18
2007-11-28,122.50,122.50,119.00,120.00,2000,83.18
2007-11-27,124.00,124.00,123.50,123.50,200,85.61
2007-11-26,124.00,126.00,124.00,124.50,14400,86.30
2007-11-23,124.00,124.50,123.00,124.50,500,86.30
2007-11-22,125.00,125.00,124.00,124.00,200,85.96
2007-11-21,123.00,126.00,123.00,125.00,900,86.65
2007-11-20,124.00,124.00,124.00,124.00,1100,85.96
2007-11-19,124.00,124.00,124.00,124.00,900,85.96
2007-11-16,125.00,125.00,122.00,124.00,500,85.96
2007-11-15,127.00,129.00,127.00,127.00,000,88.04
2007-11-14,127.00,127.00,124.00,124.00,600,85.96
2007-11-13,125.00,126.00,125.00,126.00,400,87.34
2007-11-12,126.50,126.50,123.00,125.00,700,86.65
2007-11-09,132.00,132.00,126.00,129.00,2400,89.42
2007-11-08,137.00,137.00,134.00,134.00,700,92.89
2007-11-07,134.00,135.00,134.00,135.00,4700,93.58
2007-11-06,133.00,133.00,133.00,133.00,000,92.20
2007-11-05,132.50,134.00,131.00,133.00,2600,92.20
2007-11-02,140.00,141.25,133.00,136.50,3300,94.62
2007-11-01,139.00,141.00,138.00,140.80,2800,97.60
2007-10-31,137.80,141.50,137.80,141.50,1800,98.09
2007-10-30,140.00,140.50,136.75,137.80,3400,95.52
2007-10-29,142.00,145.00,140.00,140.00,2300,97.05
2007-10-26,140.00,142.00,138.00,142.00,11800,98.44
2007-10-25,128.00,140.00,140.00,140.00,7100,97.05
2007-10-24,131.00,131.50,131.00,131.00,400,90.81
2007-10-23,132.00,132.00,130.00,130.00,600,90.12
2007-10-22,132.00,132.00,129.90,130.00,1800,90.12
2007-10-19,131.00,132.00,130.50,132.00,700,91.50
2007-10-18,130.00,131.00,130.00,131.00,1400,90.81
2007-10-17,131.00,131.00,130.00,130.00,1900,90.12
2007-10-16,127.00,131.00,127.00,131.00,3200,90.81
2007-10-15,127.00,127.00,127.00,127.00,000,88.04
2007-10-12,124.00,127.00,127.00,127.00,1500,88.04
2007-10-11,126.00,127.00,124.00,124.00,100,85.96
2007-10-10,123.00,125.00,123.00,125.00,700,86.65
2007-10-09,124.40,124.40,123.00,123.00,500,85.26
2007-10-08,124.00,124.50,124.00,124.40,300,86.23
2007-10-05,124.00,124.50,124.00,124.40,400,86.23
2007-10-04,123.50,124.50,123.40,124.00,400,85.96
2007-10-03,123.00,123.50,122.25,123.40,4000,85.54
2007-10-02,124.50,124.50,124.50,124.50,100,86.30
2007-10-01,123.90,123.90,123.50,123.50,1100,85.61
2007-09-28,124.00,124.00,122.00,124.00,8000,85.96
2007-09-27,122.50,122.90,122.50,122.90,800,85.19
2007-09-26,122.50,122.70,122.50,122.50,400,84.92
2007-09-25,123.40,123.50,123.40,123.50,600,85.61
2007-09-24,123.00,123.00,123.00,123.00,600,85.26
2007-09-21,122.50,123.50,122.50,122.50,200,84.92
2007-09-20,120.00,123.00,120.00,122.50,2500,84.92
2007-09-19,120.00,120.00,118.00,119.00,1100,82.49
2007-09-18,118.00,120.00,118.00,120.00,200,83.18
2007-09-17,117.00,118.10,117.00,118.00,600,81.80
2007-09-14,117.50,119.50,117.50,119.50,500,82.84
2007-09-13,117.50,118.50,117.50,118.50,900,82.14
2007-09-12,117.00,117.00,117.00,117.00,500,81.11
2007-09-11,118.00,118.00,118.00,118.00,000,81.80
2007-09-10,126.80,126.80,118.00,118.00,900,81.80
2007-09-07,122.00,122.00,122.00,122.00,600,84.57
2007-09-06,126.70,126.70,126.70,126.70,000,87.83
2007-09-05,126.80,126.80,126.80,126.80,000,87.90
2007-09-04,127.00,127.80,126.00,127.80,2300,88.59
2007-09-03,125.50,125.50,125.00,125.00,400,86.65
2007-08-31,125.40,125.70,125.40,125.40,1600,86.93
2007-08-30,126.00,126.00,125.80,125.80,100,87.21
2007-08-29,126.00,126.00,126.00,126.00,300,87.34
2007-08-28,126.50,127.00,126.50,127.00,700,88.04
2007-08-27,125.00,128.00,125.00,128.00,3900,88.73
2007-08-24,126.50,127.50,125.50,126.50,3400,87.69
2007-08-23,125.50,129.00,125.50,126.50,4200,87.69
2007-08-22,121.00,125.00,120.00,125.00,2500,86.65
2007-08-21,119.00,120.00,119.00,119.00,900,82.49
2007-08-20,111.00,111.00,111.00,111.00,000,76.95
2007-08-17,111.00,111.00,111.00,111.00,6000,76.95
2007-08-16,107.80,117.00,107.80,110.90,6000,76.88
2007-08-15,119.50,120.00,119.00,119.00,1500,82.49
2007-08-14,123.00,123.00,120.00,120.00,1000,83.18
2007-08-13,123.20,123.20,123.00,123.00,100,85.26
2007-08-10,122.00,124.00,122.00,123.00,2000,85.26
2007-08-09,120.80,121.00,120.80,121.00,2200,83.88
2007-08-08,126.00,126.00,122.50,122.50,1700,84.92
2007-08-07,129.00,129.00,124.50,125.00,2900,86.65
2007-08-06,130.00,130.00,126.00,127.00,4100,88.04
2007-08-03,135.00,135.00,135.00,135.00,1100,93.58
2007-08-02,139.50,139.50,138.50,139.50,500,96.70
2007-08-01,138.50,138.50,138.00,138.40,400,95.94
2007-07-31,137.00,138.50,137.00,138.50,800,96.01
2007-07-30,134.50,135.00,134.50,135.00,500,93.58
2007-07-27,136.70,136.70,134.50,135.00,1700,93.58
2007-07-26,142.00,142.00,135.00,137.00,3500,94.97
2007-07-25,139.00,142.00,139.00,142.00,1400,98.44
2007-07-24,141.50,142.00,140.00,140.00,1200,97.05
2007-07-23,142.00,142.00,141.50,141.50,600,98.09
2007-07-20,143.00,143.00,143.00,143.00,000,99.13
2007-07-19,142.00,143.50,141.90,143.50,6100,99.47
2007-07-18,140.00,142.00,140.00,142.00,2100,98.44
2007-07-17,140.50,141.00,139.00,140.00,1600,97.05
2007-07-16,141.00,141.00,139.00,139.00,7600,96.36
2007-07-13,141.00,141.00,140.50,141.00,1500,97.74
2007-07-12,140.50,140.50,139.50,140.50,5800,97.40
2007-07-11,140.00,140.00,140.00,140.00,6200,97.05
2007-07-10,138.00,141.00,138.00,141.00,4800,97.74
2007-07-09,139.00,139.00,139.00,139.00,000,96.36
2007-07-06,139.00,139.10,137.00,139.00,6400,96.36
2007-07-05,139.00,139.00,138.00,139.00,1300,96.36
2007-07-04,138.00,139.00,138.00,139.00,700,96.36
2007-07-03,139.00,140.00,138.90,139.20,3400,96.49
2007-07-02,139.00,140.00,139.00,139.00,4400,96.36
2007-06-29,138.50,139.50,138.50,139.00,6800,96.36
2007-06-28,138.00,138.90,137.10,138.10,2600,95.73
2007-06-27,134.00,137.90,133.05,137.90,700,95.59
2007-06-26,139.00,139.00,135.00,135.00,2900,93.58
2007-06-25,139.50,139.50,138.00,138.00,3800,95.66
2007-06-22,141.00,141.00,140.00,141.00,1300,97.74
2007-06-21,141.70,142.00,141.00,141.00,5900,97.74
2007-06-20,141.50,142.80,141.00,141.50,17200,98.09
2007-06-19,136.50,143.50,136.50,141.00,31500,97.74
2007-06-18,130.50,130.50,130.50,130.50,000,90.46
2007-06-15,129.00,130.50,129.00,130.50,8500,90.46
2007-06-14,128.25,129.00,128.25,129.00,6500,89.42
2007-06-13,128.50,128.50,128.25,128.25,400,88.90
2007-06-12,128.30,128.50,128.00,128.50,4000,89.08
2007-06-11,129.00,129.00,128.00,128.55,18200,89.11
2007-06-08,128.00,128.50,128.00,128.50,30800,89.08
2007-06-07,130.00,130.00,129.00,130.00,3300,90.12
2007-06-06,131.00,131.50,130.60,131.00,9800,90.81
2007-06-05,131.50,131.50,130.50,131.00,2200,90.81
2007-06-04,131.00,131.75,131.00,131.75,3900,91.33
2007-06-01,130.50,130.70,130.00,130.50,1600,90.46
2007-05-31,133.00,133.00,130.00,130.50,3800,90.46
2007-05-30,130.00,131.00,130.00,130.80,4000,90.67
2007-05-29,128.50,130.00,128.50,130.00,5100,90.12
2007-05-28,128.00,129.00,128.00,129.00,400,89.42
2007-05-25,128.00,128.00,128.00,128.00,000,88.73
2007-05-24,130.00,130.00,128.00,128.00,1700,88.73
2007-05-23,128.50,130.00,128.50,130.00,8300,90.12
2007-05-22,127.50,128.25,127.50,128.25,3900,88.90
2007-05-21,127.90,127.90,126.00,127.25,4800,88.21
2007-05-18,127.00,128.00,127.00,127.00,2900,88.04
2007-05-17,128.00,128.00,127.00,127.00,1400,88.04
2007-05-16,128.00,128.00,127.00,127.00,1400,88.04
2007-05-15,129.00,129.00,127.70,127.70,5100,88.52
2007-05-14,127.80,128.00,127.80,128.00,1300,88.73
2007-05-11,128.80,128.80,128.00,128.00,1200,88.73
2007-05-10,128.50,128.50,128.00,128.10,800,88.80
2007-05-09,129.50,129.50,128.50,128.50,10700,89.08
2007-05-08,129.75,130.00,129.00,129.30,1200,89.63
2007-05-07,129.75,129.75,128.50,129.75,1000,89.94
2007-05-04,130.00,130.00,129.00,129.75,24300,89.94
2007-05-03,130.50,130.50,130.00,130.00,5100,90.12
2007-05-02,129.50,132.00,129.50,130.00,4200,90.12
2007-05-01,129.50,129.50,129.50,129.50,000,89.77
2007-04-30,130.00,131.00,129.50,129.50,3100,89.77
2007-04-27,130.00,130.00,129.50,130.00,8900,90.12
2007-04-26,130.00,130.00,130.00,130.00,800,90.12
2007-04-25,130.50,130.50,129.00,130.00,44000,90.12
2007-04-24,130.10,130.25,130.00,130.00,5500,90.12
2007-04-23,130.00,131.00,129.00,129.40,5300,89.70
2007-04-20,131.00,131.00,129.00,130.00,28300,90.12
2007-04-19,131.50,132.00,131.00,132.00,800,91.50
2007-04-18,132.50,132.50,132.00,132.50,2600,91.85
2007-04-17,132.00,133.00,132.00,132.00,1100,91.50
2007-04-16,133.00,134.00,133.00,133.00,4700,92.20
2007-04-13,135.00,135.00,134.00,134.00,3300,92.89
2007-04-12,134.50,135.00,134.50,135.00,600,93.58
2007-04-11,134.00,134.50,134.00,134.50,3200,93.24
2007-04-10,134.50,135.00,134.50,135.00,3400,93.58
2007-04-09,134.00,134.50,133.50,134.50,5400,93.24
2007-04-06,134.00,134.00,134.00,134.00,000,92.89
2007-04-05,134.00,134.00,134.00,134.00,000,92.89
2007-04-04,135.00,135.00,133.50,134.00,2100,92.89
2007-04-03,134.00,134.50,133.00,134.50,15800,93.24
2007-04-02,130.00,130.00,130.00,130.00,000,90.12
2007-03-30,127.00,130.00,126.70,130.00,18900,90.12
2007-03-29,127.50,127.50,126.65,126.90,3600,87.97
2007-03-28,127.00,127.20,126.80,127.00,2900,88.04
2007-03-27,127.00,127.25,127.00,127.00,3600,88.04
2007-03-26,128.00,128.00,126.50,127.00,4100,88.04
2007-03-23,128.00,128.00,127.50,127.50,3200,88.38
2007-03-22,127.00,128.00,127.00,127.50,2300,88.38
2007-03-21,128.00,128.25,127.25,127.50,2700,88.38
2007-03-20,126.00,127.70,126.00,127.50,4200,88.38
2007-03-19,126.80,126.80,126.00,126.00,2800,87.34
2007-03-16,127.00,128.50,126.00,126.80,7100,87.90
2007-03-15,131.00,133.00,130.10,133.00,4400,92.20
2007-03-14,133.00,133.50,127.00,131.00,221500,90.81
2007-03-13,135.00,136.00,135.00,135.00,1600,93.58
2007-03-12,137.50,137.50,137.50,137.50,900,95.32
2007-03-09,138.75,139.00,138.50,139.00,900,96.36
2007-03-08,137.00,139.50,137.00,139.00,4300,96.36
2007-03-07,133.00,136.50,133.00,136.50,3100,94.62
2007-03-06,131.00,133.00,131.00,133.00,800,92.20
2007-03-05,130.00,130.50,129.00,129.00,600,89.42
2007-03-02,134.25,135.00,132.50,132.50,1400,91.85
2007-03-01,134.00,135.00,134.00,135.00,500,93.58
2007-02-28,132.50,135.50,132.50,135.10,15700,93.65
2007-02-27,136.00,136.50,133.60,135.50,8500,93.93
2007-02-26,136.00,137.50,136.00,137.50,2300,95.32
2007-02-23,136.00,136.00,135.00,135.00,200,93.58
2007-02-22,134.50,137.00,134.50,137.00,8500,94.97
2007-02-21,134.00,134.50,134.00,134.50,3200,93.24
2007-02-20,135.50,135.50,134.00,134.50,4800,93.24
2007-02-19,135.00,135.50,135.00,135.50,1800,93.93
2007-02-16,136.00,136.00,135.50,135.50,400,93.93
2007-02-15,137.50,137.50,136.00,136.00,3700,94.28
2007-02-14,138.50,138.50,138.00,138.00,1200,95.66
2007-02-13,136.00,138.40,136.00,136.00,000,94.28
2007-02-12,139.50,139.50,138.50,138.50,3100,96.01
2007-02-09,141.00,141.00,139.30,139.80,2400,96.91
2007-02-08,133.00,141.00,133.00,140.10,674700,97.12
2007-02-07,149.50,149.95,147.50,147.50,300,102.25
2007-02-06,153.00,154.50,152.80,152.80,1900,105.92
2007-02-05,150.00,154.50,150.00,153.00,200,106.06
2007-02-02,147.00,148.00,147.00,147.50,900,102.25
2007-02-01,146.00,147.00,146.00,146.00,200,101.21
2007-01-31,145.00,147.00,145.00,146.00,600,101.21
2007-01-30,145.00,147.00,145.00,145.00,700,100.51
2007-01-29,143.00,147.00,143.00,147.00,800,101.90
2007-01-26,141.00,143.00,141.00,142.00,700,98.44
2007-01-25,140.00,140.00,140.00,140.00,300,97.05
2007-01-24,139.50,140.00,139.50,140.00,200,97.05
2007-01-23,132.00,139.50,132.00,139.50,900,96.70
2007-01-22,130.00,130.00,130.00,130.00,000,90.12
2007-01-19,130.60,130.60,125.00,126.00,600,87.34
2007-01-18,132.00,132.00,130.50,130.50,300,90.46
2007-01-17,135.00,135.00,130.00,130.00,700,90.12
2007-01-16,140.00,140.00,135.50,135.50,000,93.93
2007-01-15,135.00,137.00,135.00,135.00,000,93.58
2007-01-12,138.00,138.00,137.00,137.00,000,94.97
2007-01-11,138.00,140.00,138.00,138.00,000,95.66
2007-01-10,138.00,138.00,138.00,138.00,000,95.66
2007-01-09,135.00,138.00,135.00,138.00,500,95.66
2007-01-08,141.00,141.00,138.00,138.00,300,95.66
2007-01-05,140.00,140.00,140.00,140.00,200,97.05
2007-01-04,142.00,146.00,140.00,140.00,400,97.05
2007-01-03,145.00,146.00,142.00,142.00,300,98.44
2007-01-02,145.00,146.00,145.00,146.00,100,101.21
2007-01-01,145.00,145.00,145.00,145.00,000,100.51
2006-12-29,145.00,145.00,145.00,145.00,000,100.51
2006-12-28,144.00,145.10,144.00,145.00,400,100.51
2006-12-27,143.70,144.00,143.70,144.00,200,99.82
2006-12-26,143.70,143.70,143.70,143.70,300,99.61
2006-12-25,144.00,144.00,144.00,144.00,000,99.82
2006-12-22,144.00,144.00,144.00,144.00,200,99.82
2006-12-21,148.00,148.00,144.00,144.00,100,99.82
2006-12-20,148.00,148.00,148.00,148.00,200,102.59
2006-12-19,140.00,147.00,140.00,140.00,000,97.05
2006-12-18,152.00,152.00,148.00,149.00,1800,103.29
2006-12-15,152.50,152.95,152.50,152.95,000,106.03
2006-12-14,152.00,152.50,152.00,152.50,600,105.71
2006-12-13,151.50,152.00,151.00,152.00,400,105.37
2006-12-12,152.00,153.00,151.50,151.50,900,105.02
2006-12-11,149.00,152.00,149.00,151.00,1400,104.67
2006-12-08,148.00,148.00,148.00,148.00,000,102.59
2006-12-07,148.00,148.00,148.00,148.00,900,102.59
2006-12-06,148.50,148.50,147.00,147.00,900,101.90
2006-12-05,149.00,149.00,146.00,148.50,1300,102.94
2006-12-04,148.00,149.00,148.00,148.00,300,102.59
2006-12-01,147.00,149.00,146.00,148.00,2400,102.59
2006-11-30,144.00,146.00,144.00,146.00,1300,101.21
2006-11-29,142.00,144.00,142.00,142.00,1300,98.44
2006-11-28,137.00,142.00,137.00,142.00,200,98.44
2006-11-27,138.00,141.00,138.00,138.00,300,95.66
2006-11-24,133.00,139.50,133.00,133.00,000,92.20
2006-11-23,140.00,140.00,140.00,140.00,000,97.05
2006-11-22,133.50,140.00,133.50,140.00,100,97.05
2006-11-21,133.00,133.00,131.00,131.00,600,90.81
2006-11-20,132.00,132.00,132.00,132.00,100,91.50
2006-11-17,131.00,132.00,131.00,132.00,500,91.50
2006-11-16,133.00,133.00,132.00,132.00,200,91.50
2006-11-15,133.00,133.10,133.00,133.10,500,92.27
2006-11-14,134.00,134.00,133.70,133.70,500,92.68
2006-11-13,135.00,135.00,133.95,134.20,700,93.03
2006-11-10,137.00,137.00,137.00,137.00,000,94.97
2006-11-09,137.00,137.00,137.00,137.00,700,94.97
2006-11-08,135.50,135.60,135.50,135.50,300,93.93
2006-11-07,137.00,137.00,135.00,135.50,1400,93.93
2006-11-06,143.00,143.00,143.00,143.00,000,99.13
2006-11-03,141.00,143.00,141.00,143.00,000,99.13
2006-11-02,144.00,144.00,141.00,141.00,1000,97.74
2006-11-01,143.00,144.00,143.00,144.00,000,99.82
2006-10-31,142.50,142.50,142.00,142.00,400,98.44
2006-10-30,141.00,149.90,141.00,141.00,000,97.74
2006-10-27,145.50,145.50,142.50,142.50,100,98.78
2006-10-26,146.90,147.00,146.90,147.00,000,101.90
2006-10-25,140.00,146.00,140.00,140.00,000,97.05
2006-10-24,145.00,146.80,145.00,145.00,000,100.51
2006-10-23,149.00,149.00,148.00,148.00,300,102.59
2006-10-20,149.00,149.00,149.00,149.00,000,103.29
2006-10-19,147.50,149.50,147.50,149.50,100,103.63
2006-10-18,146.00,147.00,146.00,147.00,100,101.90
2006-10-17,144.50,145.00,144.50,145.00,300,100.51
2006-10-16,144.50,144.50,144.50,144.50,000,100.17
2006-10-13,144.50,144.50,144.50,144.50,000,100.17
2006-10-12,145.00,145.20,145.00,145.00,200,100.51
2006-10-11,140.50,142.50,140.10,142.50,2800,98.78
2006-10-10,138.00,140.40,138.00,140.35,300,97.29
2006-10-09,135.00,136.00,135.00,136.00,100,94.28
2006-10-06,130.00,135.00,130.00,130.00,000,90.12
2006-10-05,136.00,139.00,136.00,136.00,000,94.28
2006-10-04,132.80,136.00,132.80,136.00,500,94.28
2006-10-03,128.00,133.50,128.00,128.00,000,88.73
2006-10-02,135.00,136.00,135.00,136.00,100,94.28
2006-09-29,135.00,135.00,135.00,135.00,100,93.58
2006-09-28,135.50,135.50,135.50,135.50,300,93.93
2006-09-27,133.00,137.00,133.00,135.50,300,93.93
2006-09-26,133.00,133.00,133.00,133.00,000,92.20
2006-09-25,132.00,134.00,132.00,132.00,000,91.50
2006-09-22,136.50,136.50,136.50,136.50,000,94.62
2006-09-21,135.00,135.00,135.00,135.00,100,93.58
2006-09-20,135.00,135.00,135.00,135.00,100,93.58
2006-09-19,135.00,137.00,135.00,135.00,300,93.58
2006-09-18,132.00,132.00,132.00,132.00,100,91.50
2006-09-15,130.00,132.00,130.00,132.00,000,91.50
2006-09-14,125.00,132.95,125.00,125.00,000,86.65
2006-09-13,128.00,132.95,128.00,128.00,000,88.73
2006-09-12,132.50,132.95,132.50,132.95,000,92.16
2006-09-11,131.00,133.40,131.00,133.40,100,92.47
2006-09-08,137.05,137.05,137.00,137.00,700,94.97
2006-09-07,136.50,136.50,136.50,136.50,000,94.62
2006-09-06,137.80,137.80,137.80,137.80,100,95.52
2006-09-05,128.00,138.00,128.00,128.00,000,88.73
2006-09-04,135.00,139.50,135.00,135.00,000,93.58
2006-09-01,141.00,141.00,140.00,140.00,100,97.05
2006-08-31,136.00,138.00,135.50,138.00,1000,95.66
2006-08-30,135.00,135.00,134.50,134.90,1000,93.51
2006-08-29,136.00,136.00,135.00,136.00,200,94.28
2006-08-28,138.00,138.00,138.00,138.00,500,95.66
2006-08-25,133.00,136.00,133.00,136.00,600,94.28
2006-08-24,130.00,130.00,130.00,130.00,100,90.12
2006-08-23,128.00,128.00,128.00,128.00,100,88.73
2006-08-22,124.00,130.00,124.00,130.00,300,90.12
2006-08-21,124.00,124.00,124.00,124.00,000,85.96
2006-08-18,123.70,124.00,123.70,124.00,200,85.96
2006-08-17,125.00,125.00,123.50,123.50,600,85.61
2006-08-16,124.00,125.00,124.00,125.00,500,86.65
2006-08-15,123.00,125.50,123.00,123.00,000,85.26
2006-08-14,127.00,127.00,127.00,127.00,000,88.04
2006-08-11,127.00,127.00,127.00,127.00,100,88.04
2006-08-10,128.00,130.00,128.00,130.00,100,90.12
2006-08-09,131.00,131.00,130.00,130.00,000,90.12
2006-08-08,128.50,134.00,128.50,128.50,000,89.08
2006-08-07,136.90,136.90,134.00,134.00,100,92.89
2006-08-04,137.00,137.00,137.00,137.00,000,94.97
2006-08-03,132.00,137.00,132.00,132.00,000,91.50
2006-08-02,139.50,139.50,139.50,139.50,000,96.70
2006-08-01,137.80,137.80,137.80,137.80,000,95.52
2006-07-31,140.00,140.00,135.00,139.00,300,96.36
2006-07-28,135.00,141.00,135.00,141.00,800,97.74
2006-07-27,135.00,135.00,134.00,135.00,400,93.58
2006-07-26,130.00,130.00,130.00,130.00,000,90.12
2006-07-25,128.00,130.00,128.00,130.00,000,90.12
2006-07-24,128.00,130.00,126.00,130.00,300,90.12
2006-07-21,126.00,130.00,126.00,126.00,000,87.34
2006-07-20,128.50,128.50,128.50,128.50,000,89.08
2006-07-19,130.00,130.00,129.10,130.00,100,90.12
2006-07-18,129.00,130.00,129.00,129.00,700,89.42
2006-07-17,130.00,134.00,130.00,130.00,000,90.12
2006-07-14,138.00,138.00,135.00,135.00,200,93.58
2006-07-13,138.00,138.00,138.00,138.00,100,95.66
2006-07-12,135.00,139.00,135.00,139.00,800,96.36
2006-07-11,134.00,135.00,133.50,135.00,400,93.58
2006-07-10,136.00,136.00,135.00,135.00,200,93.58
2006-07-07,133.00,136.00,133.00,136.00,400,94.28
2006-07-06,130.00,134.00,130.00,134.00,500,92.89
2006-07-05,125.00,130.00,125.00,130.00,500,90.12
2006-07-04,125.00,125.00,125.00,125.00,200,86.65
2006-07-03,127.90,128.00,125.00,125.00,400,86.65
2006-06-30,124.00,126.00,124.00,124.00,000,85.96
2006-06-29,125.00,127.00,122.50,127.00,100,88.04
2006-06-28,124.00,126.20,123.00,123.00,600,85.26
2006-06-27,126.00,126.00,124.00,124.00,200,85.96
2006-06-26,125.00,127.00,125.00,126.50,300,87.69
2006-06-23,122.00,125.50,122.00,125.00,000,86.65
2006-06-22,123.00,123.00,120.00,120.50,1200,83.53
2006-06-21,123.00,127.00,123.00,123.00,300,85.26
2006-06-20,120.00,122.00,115.00,120.00,500,83.18
2006-06-19,127.00,127.00,127.00,127.00,000,88.04
2006-06-16,127.00,127.00,127.00,127.00,000,88.04
2006-06-15,115.00,117.00,113.00,117.00,000,81.11
2006-06-14,115.00,116.00,115.00,116.00,400,80.41
2006-06-13,118.00,118.00,115.00,115.00,200,79.72
2006-06-12,119.75,119.75,118.00,118.00,200,81.80
2006-06-09,125.00,125.00,119.75,119.75,300,83.01
2006-06-08,122.00,122.00,120.00,120.00,300,83.18
2006-06-07,122.00,127.00,122.00,122.00,000,84.57
2006-06-06,130.00,130.00,129.00,129.00,200,89.42
2006-06-05,128.00,128.00,122.00,122.00,5900,84.57
2006-06-02,129.00,129.00,128.00,128.00,000,88.73
2006-06-01,126.00,126.00,126.00,126.00,3000,87.34
2006-05-31,127.00,127.00,124.00,124.00,200,85.96
2006-05-30,127.00,128.00,127.00,127.00,200,88.04
2006-05-29,126.00,126.25,124.25,126.25,300,87.52
2006-05-26,123.00,123.00,123.00,123.00,500,85.26
2006-05-25,123.00,123.00,123.00,123.00,000,85.26
2006-05-24,125.00,125.50,121.00,123.00,900,85.26
2006-05-23,126.30,126.30,125.00,125.00,200,86.65
2006-05-22,123.00,128.00,123.00,126.00,2700,87.34
2006-05-19,132.00,132.00,125.00,127.00,500,88.04
2006-05-18,130.00,132.10,130.00,131.20,2500,90.95
2006-05-17,133.00,133.00,126.00,129.00,500,89.42
2006-05-16,139.00,140.00,130.00,136.00,900,94.28
2006-05-15,140.00,141.00,138.50,140.00,400,97.05
2006-05-12,142.80,142.80,140.00,142.00,500,98.44
2006-05-11,150.00,150.00,145.00,145.00,200,100.51
2006-05-10,144.00,153.00,144.00,153.00,1100,106.06
2006-05-09,145.00,145.50,144.00,144.00,300,99.82
2006-05-08,146.00,146.00,142.00,145.00,400,100.51
2006-05-05,146.50,146.50,145.00,146.00,400,101.21
2006-05-04,150.00,150.00,146.00,146.00,200,101.21
2006-05-03,158.35,158.35,153.00,153.00,200,106.06
2006-05-02,158.50,160.00,158.00,160.00,1600,110.91
2006-05-01,160.00,160.00,160.00,160.00,000,110.91
2006-04-28,152.00,160.00,152.00,160.00,1200,110.91
2006-04-27,157.00,157.00,156.00,156.00,600,108.14
2006-04-26,155.00,157.00,155.00,157.00,000,108.83
2006-04-25,154.95,155.00,153.50,155.00,700,107.45
2006-04-24,158.00,158.00,155.00,155.00,7000,107.45
2006-04-21,160.50,163.00,159.00,159.00,3000,110.22
2006-04-20,162.00,162.00,162.00,162.00,600,112.30
2006-04-19,162.50,162.50,161.50,162.00,700,112.30
2006-04-18,162.00,164.00,161.00,162.00,1100,112.30
2006-04-17,165.00,165.00,162.00,162.00,1000,112.30
2006-04-14,163.00,163.00,163.00,163.00,000,112.99
